-8.6853990227e-02	1.7552018190e-01	2.6237417213e-01
-3.9891111655e-01	-7.8044866773e-02	3.2086624978e-01
-6.8752532104e-01	-3.2657985862e-01	3.6094546242e-01
-9.3279643741e-01	-5.5406650591e-01	3.7872993150e-01
-1.1162144905e+00	-7.4584310426e-01	3.7037138626e-01
-1.2257130107e+00	-8.8954949181e-01	3.3616351888e-01
-1.2568155536e+00	-9.7592367187e-01	2.8089188173e-01
-1.2092435926e+00	-9.9939875644e-01	2.0984483619e-01
-1.0844647255e+00	-9.5846175669e-01	1.2600296880e-01
-8.8788511844e-01	-8.5575109646e-01	3.2134021977e-02
-6.3227126679e-01	-6.9788656355e-01	6.5615296767e-02
-3.3677675459e-01	-4.9504265892e-01	1.5826590433e-01
-2.1863202666e-02	-2.6029284158e-01	2.3842963891e-01
2.9403382280e-01	-8.7669332683e-03	3.0280075606e-01
5.9300327647e-01	2.4332401121e-01	3.4967926526e-01
8.5530589796e-01	4.7973252001e-01	3.7557337796e-01
1.0613537298e+00	6.8522186733e-01	3.7613186250e-01
1.1968391865e+00	8.4654809318e-01	3.5029109330e-01
1.2551050615e+00	9.5331358759e-01	3.0179147394e-01
1.2345540312e+00	9.9863722531e-01	2.3591680590e-01
1.1356547062e+00	9.7959786005e-01	1.5605684613e-01
9.6218787922e-01	8.9742259478e-01	6.4765284437e-02
7.2476018363e-01	7.5740769398e-01	3.2647510354e-02
4.4091686779e-01	5.6857723490e-01	1.2766036711e-01
1.3073515537e-01	3.4310149829e-01	2.1236634293e-01
-1.8704185781e-01	9.5512583650e-02	2.8255444146e-01
-4.9437242021e-01	-1.5823219676e-01	3.3614022345e-01
-7.7153132598e-01	-4.0177877997e-01	3.6975254601e-01
-9.9827883774e-01	-6.1943038534e-01	3.7884845240e-01
-1.1586318482e+00	-7.9715918519e-01	3.6147266302e-01
-1.2438811966e+00	-9.2351040996e-01	3.2037078661e-01
-1.2507833210e+00	-9.9034061772e-01	2.6044270331e-01
-1.1784949130e+00	-9.9334254578e-01	1.8515236720e-01
-1.0292021901e+00	-9.3232271736e-01	9.6879472710e-02
-8.1156809993e-01	-8.1121391137e-01	3.5418856067e-04
-5.4157310348e-01	-6.3782169147e-01	9.6248587993e-02
-2.3866549048e-01	-4.2332133100e-01	1.8465584052e-01
7.8456042641e-02	-1.8153755729e-01	2.5999359993e-01
3.9187152086e-01	7.1946463560e-02	3.1992505730e-01
6.8196906315e-01	3.2079347476e-01	3.6117558839e-01
9.2785424168e-01	5.4896507867e-01	3.7888916301e-01
1.1118435043e+00	7.4175542489e-01	3.7008807939e-01
1.2232346046e+00	8.8673901465e-01	3.3649558995e-01
1.2573451998e+00	9.7457153453e-01	2.8277366528e-01
1.2122545720e+00	9.9959210529e-01	2.1266246675e-01
1.0885418246e+00	9.6018813025e-01	1.2835369439e-01
8.9256267250e-01	8.5889922850e-01	3.3663443995e-02
6.3831873424e-01	7.0225355434e-01	6.3934820094e-02
3.4458784139e-01	5.0034705225e-01	1.5575921086e-01
3.0338635200e-02	2.6619276487e-01	2.3585412967e-01
-2.8650052684e-01	1.4882131541e-02	3.0138265838e-01
-5.8689728246e-01	-2.3738766759e-01	3.4950961486e-01
-8.5003319843e-01	-4.7435763334e-01	3.7567556509e-01
-1.0567541825e+00	-6.8075485355e-01	3.7599932895e-01
-1.1938679843e+00	-8.4327685506e-01	3.5059112922e-01
-1.2547240215e+00	-9.5144895916e-01	3.0327506231e-01
-1.2365453438e+00	-9.9829938342e-01	2.3824596038e-01
-1.1390873909e+00	-9.8080857889e-01	1.5827881197e-01
-9.6672678174e-01	-9.0010384253e-01	6.6622939212e-02
-7.3080276250e-01	-7.6138666196e-01	3.0583899458e-02
-4.4843329091e-01	-5.7359747531e-01	1.2516418440e-01
-1.3870290100e-01	-3.4883945245e-01	2.1013655145e-01
1.7967894486e-01	-1.0159843562e-01	2.8127738048e-01
4.8771341916e-01	1.5219068522e-01	3.3552273393e-01
7.6527607560e-01	3.9617098933e-01	3.6910508627e-01
9.9296627054e-01	6.1461774239e-01	3.7834852815e-01
1.1555093261e+00	7.9345186878e-01	3.6205745732e-01
1.2434164093e+00	9.2114735972e-01	3.2226904954e-01
1.2520686248e+00	9.8947413422e-01	2.6259449059e-01
1.1806301990e+00	9.9402847460e-01	1.8660172437e-01
1.0326990705e+00	9.3451684983e-01	9.8182220621e-02
8.1753458437e-01	8.1477483381e-01	2.7597505579e-03
5.4966240445e-01	6.4251989945e-01	9.2857494998e-02
2.4684386658e-01	4.2885402110e-01	1.8201015451e-01
-7.1689884590e-02	1.8754814301e-01	2.5923802760e-01
-3.8585213964e-01	-6.5845369486e-02	3.2000677015e-01
-6.7530193240e-01	-3.1499509294e-01	3.6030683946e-01
-9.2106242634e-01	-5.4384311965e-01	3.7721930669e-01
-1.1073826750e+00	-7.3764000322e-01	3.6974267179e-01
-1.2225780743e+00	-8.8389537268e-01	3.3868270166e-01
-1.2591138127e+00	-9.7318294736e-01	2.8593086537e-01
-1.2141536904e+00	-9.9974806852e-01	2.1440562192e-01
-1.0905635640e+00	-9.6187859193e-01	1.2868497203e-01
-8.9695097027e-01	-8.6201523696e-01	3.4935733314e-02
-6.4618960507e-01	-7.0659428022e-01	6.0404675155e-02
-3.5385789294e-01	-5.0563273215e-01	1.5177483921e-01
-3.7960373931e-02	-2.7208273232e-01	2.3412235839e-01
2.8095882445e-01	-2.0996773210e-02	3.0195559766e-01
5.8125600117e-01	2.3144244546e-01	3.4981355571e-01
8.4311204934e-01	4.6896500528e-01	3.7414704406e-01
1.0505831400e+00	6.7626237895e-01	3.7432076109e-01
1.1913870971e+00	8.3997407764e-01	3.5141301945e-01
1.2561049110e+00	9.4954874570e-01	3.0655616526e-01
1.2391845943e+00	9.9792420426e-01	2.4126039007e-01
1.1412420499e+00	9.8198261464e-01	1.5925943527e-01
9.6975537668e-01	9.0275142559e-01	6.7003951091e-02
7.3697077560e-01	7.6533715341e-01	2.8366377812e-02
4.5739512487e-01	5.7859626268e-01	1.2120113780e-01
1.4752675410e-01	3.5456435971e-01	2.0703760561e-01
-1.7304578344e-01	1.0768048771e-01	2.8072627115e-01
-4.8233501403e-01	-1.4614348163e-01	3.3619153241e-01
-7.5925307817e-01	-3.9054838155e-01	3.6870469662e-01
-9.8663350948e-01	-6.0978211219e-01	3.7685139729e-01
-1.1513759934e+00	-7.8971487656e-01	3.6166111682e-01
-1.2430575684e+00	-9.1874985777e-01	3.2430771061e-01
-1.2543115527e+00	-9.8857064352e-01	2.6574090915e-01
-1.1833941165e+00	-9.9467722589e-01	1.8871689056e-01
-1.0357718898e+00	-9.3667603055e-01	9.9095859233e-02
-8.2248946123e-01	-8.1830528295e-01	4.1841782815e-03
-5.5725061201e-01	-6.4719407662e-01	8.9943464613e-02
-2.5558533302e-01	-4.3437067168e-01	1.7878533866e-01
6.3901099969e-02	-1.9355171427e-01	2.5745281424e-01
3.7951504880e-01	5.9741812737e-02	3.1977323606e-01
6.6945353921e-01	3.0918493003e-01	3.6026860918e-01
9.1531315256e-01	5.3870082043e-01	3.7661233213e-01
1.1028710223e+00	7.3349699316e-01	3.6937402919e-01
1.2206681392e+00	8.8101867224e-01	3.3964946696e-01
1.2598459007e+00	9.7175796229e-01	2.8808793845e-01
1.2165419314e+00	9.9986664030e-01	2.1667529115e-01
1.0940582747e+00	9.6353307850e-01	1.3052519616e-01
9.0190295137e-01	8.6509900528e-01	3.6803946087e-02
6.5285337948e-01	7.1090857886e-01	5.8055199384e-02
3.6158073626e-01	5.1089950095e-01	1.4931876470e-01
4.5703086267e-02	2.7796252363e-01	2.3225943737e-01
-2.7369533098e-01	2.7110629580e-02	3.0080596056e-01
-5.7448706019e-01	-2.2548856719e-01	3.4899849300e-01
-8.3715270806e-01	-4.6355483752e-01	3.7359787054e-01
-1.0462127527e+00	-6.7174461154e-01	3.7446814115e-01
-1.1891205766e+00	-8.3663988446e-01	3.5248069215e-01
-1.2557430348e+00	-9.4761301828e-01	3.0813001648e-01
-1.2403651562e+00	-9.9751170185e-01	2.4285345430e-01
-1.1441119105e+00	-9.8311992337e-01	1.6099198714e-01
-9.7466402629e-01	-9.0536524496e-01	6.9298781329e-02
-7.4361712726e-01	-7.6925902058e-01	2.5641893320e-02
-4.6477021271e-01	-5.8357341003e-01	1.1880319732e-01
-1.5483152603e-01	-3.6027600594e-01	2.0544447991e-01
1.6583229868e-01	-1.1375851246e-01	2.7959081114e-01
4.7508914442e-01	1.4009081213e-01	3.3499833229e-01
7.5259302426e-01	3.8491116691e-01	3.6768185735e-01
9.8168424413e-01	6.0492367560e-01	3.7676056852e-01
1.1486807201e+00	7.8594834832e-01	3.6273237179e-01
1.2421984714e+00	9.1631799376e-01	3.2588047769e-01
1.2547935897e+00	9.8763017941e-01	2.6716341026e-01
1.1854887864e+00	9.9528877538e-01	1.9020001104e-01
1.0400647779e+00	9.3880017876e-01	1.0126459918e-01
8.2878682147e-01	8.2180512676e-01	6.9816947120e-03
5.6446555327e-01	6.5184404817e-01	8.7378494896e-02
2.6280369704e-01	4.3987107642e-01	1.7706737938e-01
-5.6702606162e-02	1.9954804652e-01	2.5625065268e-01
